Invoice Date,Transaction Type,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
6/3/2024,Shipment,404-5907185-9238238,2024-06-03 19:24:16,6/3/2024,394118573763,Product A,474
6/3/2024,Shipment,804-2422613-8534806,2024-06-03 11:12:34,6/3/2024,392023805346,Product A,2423
6/3/2024,Shipment,804-6798298-7657259,2024-06-03 16:07:55,6/3/2024,392616576207,Product A,1020
6/3/2024,Refund,804-6798298-7657259,2024-06-03 16:07:55,6/3/2024,392616576207,Product A,-1020
6/3/2024,Shipment,171-4555448-6499647,2024-06-03 20:49:36,6/3/2024,394138429691,Product A,347
6/3/2024,Shipment,204-8327229-0293187,2024-06-03 21:19:37,6/3/2024,392573565723,Product A,510
6/3/2024,Refund,204-8327229-0293187,2024-06-03 21:19:37,6/3/2024,392573565723,Product A,-510
6/3/2024,Shipment,204-2947772-1651717,2024-06-05 21:25:48,6/1/2024,392579624810,Product A,574
6/3/2024,Shipment,604-0834509-2159766,2024-06-03 15:21:17,6/3/2024,393056492273,Product A,1280.18
6/3/2024,Shipment,804-7399069-2474144,2024-06-03 14:34:12,6/2/2024,392560223591,Product A,624
6/3/2024,Shipment,404-0246467-7299459,2024-06-03 23:39:38,6/2/2024,392032598956,Product A,739
6/3/2024,Shipment,171-9528386-9570567,2024-06-03 15:33:34,6/3/2024,394137841907,Product A,855.5
6/3/2024,Refund,171-9528386-9570567,2024-06-03 15:33:34,6/3/2024,394137841907,Product A,-855.5
6/3/2024,Cancel,504-5328775-7051319,,,393045348373,,0
6/3/2024,Shipment,504-5328775-7051319,2024-06-03 15:33:40,6/3/2024,393595590362,Product A,1020
6/3/2024,Shipment,404-9842293-0319073,2024-06-03 23:34:39,6/2/2024,392576631510,Product A,510
6/3/2024,Shipment,704-9866127-5097577,2024-06-03 15:52:35,6/3/2024,393037373556,Product A,851
6/3/2024,Shipment,604-0401629-5338223,2024-06-03 15:47:57,6/3/2024,392616652376,Product A,1325
6/3/2024,Shipment,404-5190773-4051194,2024-06-03 17:05:39,6/2/2024,394137125129,Product A,1235
6/3/2024,FreeReplacement,804-8620116-2270938,2024-06-03 15:52:13,6/3/2024,392012216217,Product A,0
6/3/2024,Shipment,504-0312752-1630456,2024-06-04 18:04:44,6/2/2024,392040245562,Product A,559
6/3/2024,Shipment,304-4991685-1693103,2024-06-03 20:14:34,6/2/2024,393032780471,Product A,383
6/3/2024,Shipment,804-8088188-2178367,2024-06-03 17:05:17,6/1/2024,394105951922,Product A,616
6/3/2024,Shipment,304-8780762-7459576,2024-06-03 15:37:15,6/3/2024,394111648289,Product A,808
6/3/2024,Refund,304-8780762-7459576,2024-06-03 15:37:15,6/3/2024,394111648289,Product A,-808
6/3/2024,Shipment,171-7855217-1130202,2024-06-03 13:27:37,6/3/2024,392578975469,Product A,353
6/3/2024,Shipment,604-4748640-7130816,2024-06-03 15:50:41,6/3/2024,393074215592,Product A,353
6/3/2024,Shipment,504-3176929-8534611,2024-06-03 14:54:17,6/2/2024,393631786982,Product A,771
6/3/2024,Shipment,304-7278873-3497394,2024-06-03 15:49:03,6/3/2024,394121503732,Product A,632
6/3/2024,Shipment,504-8040001-3299450,2024-06-03 22:49:12,6/3/2024,392021703131,Product A,739
6/3/2024,Shipment,604-0949382-3411807,2024-06-03 16:07:34,6/3/2024,394114677144,Product A,2040
6/3/2024,Refund,604-0949382-3411807,2024-06-03 16:07:34,6/3/2024,394114677144,Product A,-2040
6/3/2024,Shipment,204-7540076-6051755,2024-06-03 20:12:38,6/2/2024,392570716295,Product A,387
6/3/2024,Shipment,504-8328519-7551116,2024-06-03 20:55:16,6/3/2024,393057976969,Product A,442
6/3/2024,Refund,504-8328519-7551116,2024-06-03 20:55:16,6/3/2024,393057976969,Product A,-442
6/3/2024,Shipment,504-7889853-4093129,2024-06-03 15:50:15,6/3/2024,392567131235,Product A,363
6/3/2024,Shipment,704-7904002-2655755,2024-06-03 15:05:15,6/3/2024,393605658972,Product A,694
6/3/2024,Shipment,304-5340643-8019867,2024-06-03 15:35:57,6/3/2024,394120977003,Product A,1255.28
6/3/2024,Shipment,304-2712869-9270129,2024-06-03 16:37:35,6/3/2024,393566411320,Product A,868
6/3/2024,Shipment,604-6355032-9255975,2024-06-03 16:07:15,6/3/2024,394117032768,Product A,1020
6/3/2024,Shipment,171-5899119-9036916,2024-06-03 12:42:36,6/3/2024,394096227376,Product A,572
6/3/2024,Shipment,304-3769087-5599650,2024-06-03 16:13:56,6/3/2024,393074275021,Product A,994
6/3/2024,Shipment,704-3435069-5097189,2024-06-04 0:35:14,6/2/2024,393042917668,Product A,789
6/3/2024,Shipment,171-4959706-6091636,2024-06-03 14:37:39,6/3/2024,393612862611,Product A,497.26
6/3/2024,Shipment,304-2735570-3595883,2024-06-03 17:02:41,6/3/2024,392592982003,Product A,510
6/3/2024,Refund,304-2735570-3595883,2024-06-03 17:02:41,6/3/2024,392592982003,Product A,-510
6/3/2024,Shipment,204-6347169-8291837,2024-06-03 20:09:20,6/1/2024,393074298586,Product A,383
6/3/2024,Shipment,304-8377873-0230863,2024-06-03 21:12:14,6/3/2024,393601488950,Product A,1063
6/3/2024,Cancel,604-3520719-8434459,,,393057977231,,0
6/3/2024,Shipment,704-4311968-4030844,2024-06-03 20:51:12,6/3/2024,392029790199,Product A,510
6/3/2024,Shipment,171-2886397-1415279,2024-06-03 15:53:15,6/3/2024,392561863690,Product A,533
6/3/2024,Refund,171-2886397-1415279,2024-06-03 15:53:15,6/3/2024,392561863690,Product A,-533
6/3/2024,Shipment,804-5316828-0653236,2024-06-03 15:21:17,6/3/2024,392029285384,Product A,393
6/3/2024,Shipment,171-4532790-3459773,2024-06-03 15:21:40,6/3/2024,392616808623,Product A,1069.3
6/3/2024,Shipment,604-3960589-2351153,2024-06-03 15:21:17,6/3/2024,392616823713,Product A,1239
6/3/2024,Shipment,304-4092616-7291831,2024-06-03 15:50:43,6/3/2024,394134745241,Product A,340
6/3/2024,Shipment,704-1985606-2653214,2024-06-03 15:50:54,6/3/2024,392041256627,Product A,626
6/3/2024,Shipment,504-1809911-3257086,2024-06-03 15:35:58,6/2/2024,392035015083,Product A,1420
6/3/2024,Shipment,304-6513834-2193580,2024-06-03 16:00:36,6/3/2024,392039039362,Product A,353
6/3/2024,Shipment,404-2998691-3634885,2024-06-03 14:34:14,6/3/2024,394081087855,Product A,383
6/3/2024,Cancel,804-5977672-6172857,,,392574055400,,0
6/3/2024,Shipment,604-5737355-7536356,2024-06-03 15:49:00,6/3/2024,393074361897,Product A,1317
6/3/2024,Refund,604-5737355-7536356,2024-06-03 15:49:00,6/3/2024,393074361897,Product A,-1317
6/3/2024,Shipment,604-8184380-8574525,2024-06-03 22:50:40,6/1/2024,394110976088,Product A,587
6/3/2024,Shipment,604-2621924-5274747,2024-06-04 16:01:43,6/3/2024,392060001133,Product A,340
6/3/2024,Shipment,304-5642392-9432510,2024-06-03 15:33:41,6/3/2024,393046323367,Product A,632
6/3/2024,Shipment,804-1837204-2313734,2024-06-04 1:01:36,6/3/2024,392060009955,Product A,347
6/3/2024,Shipment,404-5993239-2676882,2024-06-03 15:21:17,6/3/2024,393575407447,Product A,375
6/3/2024,Shipment,604-4685843-9557259,2024-06-03 23:14:34,6/3/2024,393614220244,Product A,594
6/3/2024,Shipment,404-2829192-3638892,2024-06-03 22:11:33,6/3/2024,394138606263,Product A,347
6/3/2024,Shipment,804-5803262-2453683,2024-06-03 17:17:15,6/3/2024,393030998102,Product A,596
6/3/2024,Shipment,604-4012638-6093708,2024-06-03 15:37:36,6/3/2024,394137854445,Product A,994
6/3/2024,Shipment,304-6024856-2059309,2024-06-03 15:48:44,6/3/2024,394097759603,Product A,555
6/3/2024,Shipment,704-2605342-0674725,2024-06-03 15:45:33,6/3/2024,392568732956,Product A,626
6/3/2024,Shipment,504-8768686-2191099,2024-06-03 15:54:14,6/3/2024,392582931094,Product A,626
6/3/2024,Cancel,171-8974903-0559110,,,393569493550,,0
6/3/2024,Shipment,404-4571118-2519024,2024-06-03 12:57:36,6/3/2024,392555196931,Product A,442
6/3/2024,Shipment,171-8974903-0559110,2024-06-03 13:52:43,6/3/2024,392558116377,Product A,594
6/3/2024,Shipment,504-5998851-3495233,2024-06-03 21:27:36,6/3/2024,392616966727,Product A,587
6/3/2024,Refund,504-5998851-3495233,2024-06-03 21:27:36,6/3/2024,392616966727,Product A,-587
6/3/2024,Shipment,604-1796892-8497581,2024-06-03 15:48:00,6/3/2024,393058586751,Product A,1491
6/3/2024,Refund,604-1796892-8497581,2024-06-03 15:48:00,6/3/2024,393058586751,Product A,-1491
6/3/2024,Shipment,604-3998273-9530478,2024-06-03 15:47:55,6/3/2024,394095380582,Product A,1492
6/3/2024,Refund,604-3998273-9530478,2024-06-03 15:47:55,6/3/2024,394095380582,Product A,-1492
6/3/2024,Shipment,204-0683736-4317199,2024-06-03 15:49:01,6/3/2024,392020406418,Product A,1233
6/3/2024,Shipment,704-6916631-6538242,2024-06-03 14:30:16,6/3/2024,394134725282,Product A,994
6/3/2024,FreeReplacement,804-4878654-4678585,2024-06-03 15:19:54,6/3/2024,393608026534,Product A,0
6/3/2024,Shipment,704-8568789-9219668,2024-06-03 20:54:20,6/2/2024,393584170230,Product A,572
6/3/2024,Shipment,604-3548690-6476847,2024-06-03 15:21:17,6/3/2024,394098753690,Product A,1689.8
6/3/2024,Shipment,304-2512156-1257803,2024-06-03 15:49:15,6/3/2024,393031809491,Product A,898
6/3/2024,Shipment,304-6845960-0693179,2024-06-03 15:52:37,6/3/2024,392617006696,Product A,375
6/3/2024,Shipment,204-0590177-6613758,2024-06-03 15:21:16,6/3/2024,392566807294,Product A,438.59
6/3/2024,FreeReplacement,804-1013141-2476827,2024-06-03 16:45:34,6/3/2024,394121321726,Product A,0
6/3/2024,Shipment,504-3602268-2293916,2024-06-03 15:53:16,6/3/2024,392583094252,Product A,363
6/3/2024,Shipment,404-7521049-9432330,2024-06-03 17:35:12,6/3/2024,393028404306,Product A,321
6/3/2024,Shipment,204-8597389-6219800,2024-06-03 15:51:40,6/3/2024,394138344441,Product A,415
6/3/2024,Shipment,171-9274527-1636517,2024-06-03 15:59:19,6/3/2024,393074477262,Product A,2063
6/3/2024,Shipment,804-3086545-0015234,2024-06-03 15:51:15,6/3/2024,392580605205,Product A,626
6/3/2024,Refund,804-3086545-0015234,2024-06-03 15:51:15,6/3/2024,392580605205,Product A,-626
6/3/2024,Shipment,504-9159942-0313538,2024-06-03 15:33:56,6/3/2024,393056837799,Product A,510
6/3/2024,Shipment,504-7077708-0011651,2024-06-03 15:51:18,6/3/2024,394099731299,Product A,1496.87
6/3/2024,Shipment,504-6915282-1111608,2024-06-03 13:57:37,6/3/2024,393588932192,Product A,594
6/3/2024,Shipment,604-9978261-5211894,2024-06-03 19:00:33,6/3/2024,392060133334,Product A,544
6/3/2024,Shipment,704-6270137-4530450,2024-06-03 22:41:11,6/3/2024,394079226123,Product A,1053
6/3/2024,Shipment,204-4792064-4176263,2024-06-05 11:12:13,6/2/2024,394136859156,Product A,347
6/3/2024,Cancel,604-0617874-5291459,,,392060148675,,0
6/3/2024,Cancel,604-0617874-5291459,,,394109294118,,0
6/3/2024,Shipment,171-0188307-0717318,2024-06-03 15:49:03,6/3/2024,393593606775,Product A,321
6/3/2024,Shipment,171-0188307-0717318,2024-06-03 15:49:03,6/3/2024,394092222651,Product A,751.41
6/3/2024,Shipment,704-7421829-8615230,2024-06-03 15:47:17,6/3/2024,392593669860,Product A,689
6/3/2024,Refund,704-7421829-8615230,2024-06-03 15:47:17,6/3/2024,392593669860,Product A,-689
6/3/2024,Shipment,204-5843769-5030404,2024-06-03 17:12:40,6/2/2024,394095019709,Product A,585
6/3/2024,Shipment,204-7802265-2576887,2024-06-03 17:12:45,6/2/2024,392561864855,Product A,559
6/3/2024,Shipment,171-7150369-5211461,2024-06-04 0:29:45,6/2/2024,394137460584,Product A,739
6/3/2024,Shipment,204-2408490-6219069,2024-06-04 2:55:22,6/3/2024,394093384261,Product A,931
6/3/2024,Shipment,404-3802715-4238609,2024-06-03 15:50:16,6/3/2024,392554872094,Product A,470
6/3/2024,Refund,404-3802715-4238609,2024-06-03 15:50:16,6/3/2024,392554872094,Product A,-470
6/3/2024,Shipment,704-1817712-8376419,2024-06-03 15:52:39,6/3/2024,393048758699,Product A,295
6/3/2024,Refund,704-1817712-8376419,2024-06-03 15:52:39,6/3/2024,393048758699,Product A,-295
6/3/2024,Shipment,604-0364742-1397734,2024-06-03 15:54:13,6/3/2024,392597395274,Product A,1683
6/3/2024,Cancel,804-6009698-2674342,,,394076471016,,0
6/3/2024,Shipment,204-1432679-8676815,2024-06-05 1:51:06,6/3/2024,394099566759,Product A,442
6/3/2024,Shipment,304-9700793-6578924,2024-06-03 23:32:18,6/2/2024,394136662765,Product A,1211
6/3/2024,Shipment,604-4824216-4197765,2024-06-03 15:19:56,6/3/2024,393632229600,Product A,1887
6/3/2024,Shipment,204-3834206-9017986,2024-06-03 16:49:43,6/2/2024,392562188241,Product A,1233
6/3/2024,Shipment,404-5175915-6457670,2024-06-03 15:59:15,6/3/2024,393632239158,Product A,366
6/3/2024,Shipment,304-6019819-7193556,2024-06-04 21:17:38,6/2/2024,394095740556,Product A,449
6/3/2024,Shipment,171-8042509-6359144,2024-06-03 15:51:56,6/3/2024,392020731546,Product A,363
6/3/2024,Shipment,604-8295168-1232590,2024-06-03 15:19:56,6/3/2024,393610712294,Product A,994
6/3/2024,Refund,604-8295168-1232590,2024-06-03 15:19:56,6/3/2024,393610712294,Product A,-994
6/3/2024,Shipment,504-3570725-0011647,2024-06-03 14:10:38,6/3/2024,392028475076,Product A,799
6/3/2024,Shipment,604-3200091-8695278,2024-06-03 13:55:12,6/3/2024,393028243541,Product A,994
6/3/2024,Shipment,604-8707740-1632550,2024-06-03 15:21:40,6/3/2024,392585104456,Product A,1761
6/3/2024,Shipment,804-8015019-7115457,2024-06-03 15:50:42,6/3/2024,394583560900,Product A,411
6/3/2024,Shipment,804-0066516-1693178,2024-06-03 15:36:14,6/3/2024,393039423618,Product A,1326
6/3/2024,Cancel,404-9959260-0111459,,,392617201868,,0
6/3/2024,Shipment,304-9065307-1197983,2024-06-03 20:18:08,6/1/2024,393050616295,Product A,1269
6/3/2024,Shipment,504-1000221-2117753,2024-06-03 15:49:00,6/3/2024,393591964841,Product A,1370
6/3/2024,Shipment,604-6203153-9251581,2024-06-03 15:50:41,6/3/2024,393587762070,Product A,550
6/3/2024,Shipment,171-9284832-0653257,2024-06-05 0:45:19,6/3/2024,393042756390,Product A,559
6/3/2024,Shipment,504-8329909-9597589,2024-06-03 15:20:41,6/3/2024,393036401969,Product A,1053
6/3/2024,Shipment,804-6635936-1272283,2024-06-03 15:47:59,6/3/2024,394096731780,Product A,353
6/3/2024,Shipment,171-7355060-7674132,2024-06-03 15:33:16,6/3/2024,394570279732,Product A,994.5
6/3/2024,Shipment,604-9340843-8011627,2024-06-03 15:21:15,6/3/2024,394113635203,Product A,587
6/3/2024,Shipment,504-4950387-5391085,2024-06-03 15:46:38,6/3/2024,393573512249,Product A,1272
6/3/2024,Shipment,504-2896861-2457649,2024-06-03 15:33:40,6/3/2024,394109458457,Product A,462
6/3/2024,Refund,504-2896861-2457649,2024-06-03 15:33:40,6/3/2024,394109458457,Product A,-462
6/3/2024,Shipment,804-7790925-3674946,2024-06-03 15:20:40,6/3/2024,393632361471,Product A,612
6/3/2024,Refund,804-7790925-3674946,2024-06-03 15:20:40,6/3/2024,393632361471,Product A,-612
6/3/2024,Shipment,304-0824159-3334209,2024-06-03 15:50:43,6/3/2024,392617288142,Product A,363
6/3/2024,Shipment,504-2881160-5551126,2024-06-03 16:50:14,6/3/2024,394084171712,Product A,642
6/3/2024,Shipment,704-1922653-9559175,2024-06-04 3:19:52,6/3/2024,392561054710,Product A,366
6/3/2024,Shipment,171-1536367-4232160,2024-06-03 15:37:33,6/3/2024,392022842647,Product A,661
6/3/2024,Shipment,604-0617874-5291459,2024-06-03 19:52:16,6/3/2024,392029792073,Product A,844.89
6/3/2024,Shipment,804-6876685-9234495,2024-06-03 16:00:35,6/3/2024,393057814038,Product A,994
6/3/2024,Shipment,404-5829617-8259353,2024-06-03 20:14:21,6/2/2024,392565181879,Product A,587
6/3/2024,Shipment,404-9334838-1357889,2024-06-03 18:54:45,6/3/2024,393599795367,Product A,616
6/3/2024,Shipment,604-6400451-2078905,2024-06-05 0:12:45,6/3/2024,392024313523,Product A,587
6/3/2024,Shipment,204-7988102-0434844,2024-06-03 19:17:41,6/3/2024,393074727301,Product A,347
6/3/2024,Shipment,404-9889751-5153878,2024-06-03 15:50:43,6/3/2024,393591458514,Product A,321
6/3/2024,Shipment,204-1593668-4253424,2024-06-03 15:52:14,6/3/2024,393600931300,Product A,383
6/3/2024,Shipment,804-2641892-9036118,2024-06-03 23:12:36,6/3/2024,393606004209,Product A,594
6/3/2024,Shipment,404-7798940-3417739,2024-06-04 9:59:46,6/2/2024,394119407502,Product A,723
6/3/2024,Shipment,404-3087117-0297784,2024-06-03 15:52:24,6/3/2024,394085720605,Product A,507
6/3/2024,Cancel,604-0617874-5291459,,,392574870481,,0
6/3/2024,Shipment,604-0617874-5291459,2024-06-03 19:49:16,6/3/2024,392574870481,Product A,844.91
6/3/2024,Cancel,404-9959260-0111459,,,394137841418,,0
6/3/2024,Shipment,704-8734613-8091219,2024-06-03 18:27:38,6/2/2024,392588929545,Product A,387
6/3/2024,Shipment,704-5450912-1357668,2024-06-03 15:44:13,6/3/2024,394117035105,Product A,347
6/3/2024,Shipment,204-3715078-1417195,2024-06-04 15:34:40,6/3/2024,394113308535,Product A,1323
6/3/2024,Cancel,404-9959260-0111459,,,394138612440,,0
6/3/2024,Shipment,404-9959260-0111459,2024-06-04 0:58:55,6/3/2024,393632476979,Product A,347
6/3/2024,Shipment,204-4014889-8615895,2024-06-04 1:01:37,6/2/2024,392012380561,Product A,409
6/3/2024,Shipment,804-9473326-1159334,2024-06-04 17:16:37,6/2/2024,392572052820,Product A,1310
6/3/2024,Shipment,404-3958467-7515491,2024-06-03 18:26:34,6/2/2024,392037188332,Product A,387
6/3/2024,Shipment,171-2593139-1476620,2024-06-03 22:30:21,6/3/2024,393573350437,Product A,347
6/3/2024,Shipment,504-1369050-8617723,2024-06-04 4:22:11,6/2/2024,393572378858,Product A,694
6/3/2024,Shipment,604-6050907-8455107,2024-06-03 19:30:40,6/3/2024,393610876512,Product A,632
6/3/2024,Shipment,171-0468943-8217124,2024-06-04 1:00:40,6/3/2024,393632559062,Product A,1836
6/3/2024,Shipment,504-9524565-6338215,2024-06-03 17:06:12,6/3/2024,393568359642,Product A,1211
6/3/2024,Cancel,404-4597541-3253016,,,392587589752,,0
6/3/2024,Shipment,171-7255845-8115051,2024-06-03 20:26:47,6/3/2024,394086549479,Product A,442
6/3/2024,Shipment,504-1572480-2553087,2024-06-03 20:01:37,6/3/2024,392060481343,Product A,493
6/3/2024,Shipment,304-3823193-1493782,2024-06-04 15:56:12,6/3/2024,393057487681,Product A,1887
6/3/2024,Shipment,404-1008716-0574900,2024-06-03 21:01:10,6/3/2024,394087360663,Product A,640
6/3/2024,Shipment,604-1998121-6055128,2024-06-03 19:17:12,6/3/2024,393607869351,Product A,1121
6/3/2024,Shipment,704-2693778-9470108,2024-06-04 4:34:11,6/3/2024,394139148837,Product A,387
6/3/2024,Shipment,304-2592818-5630863,2024-06-08 1:37:45,6/2/2024,392554225539,Product A,1029.36
6/3/2024,Shipment,304-2592818-5630863,2024-06-08 1:37:45,6/2/2024,392568085899,Product A,530.39
6/3/2024,Cancel,304-2296295-6278365,,,392595217375,,0
6/3/2024,Shipment,804-9963758-7630828,2024-06-04 14:49:17,6/3/2024,394139991635,Product A,353
6/3/2024,Shipment,204-7465266-6636769,2024-06-03 22:25:14,6/3/2024,393592515643,Product A,574
6/3/2024,Shipment,171-1499587-5659128,2024-06-03 22:45:21,6/3/2024,395111663479,Product A,409
6/3/2024,Shipment,504-6937990-5011851,2024-06-05 2:59:12,6/3/2024,393608029077,Product A,808
6/3/2024,Cancel,304-9869964-0451737,,,394096230581,,0
6/3/2024,Cancel,171-7065519-8034678,,,394076472764,,0
6/3/2024,Shipment,171-7065519-8034678,2024-06-04 10:06:38,6/3/2024,394076472764,Product A,498.94
6/3/2024,Shipment,304-2296295-6278365,2024-06-03 17:37:24,6/3/2024,392592985221,Product A,1255
6/3/2024,Shipment,204-4490009-9195824,2024-06-04 0:22:16,6/3/2024,394113472981,Product A,640
6/3/2024,Shipment,504-1024756-3274973,2024-06-04 0:57:37,6/3/2024,392032765270,Product A,1047.2
6/3/2024,Cancel,604-7595587-0578573,,,392573209609,,0
6/3/2024,Shipment,704-1159441-5053413,2024-06-04 15:35:17,6/3/2024,394088659696,Product A,789
6/3/2024,Shipment,604-7595587-0578573,2024-06-03 22:11:38,6/3/2024,393609704597,Product A,347
6/3/2024,Cancel,504-3091977-9397722,,,392028313530,,0
6/3/2024,Shipment,504-3091977-9397722,2024-06-07 15:31:54,6/3/2024,394106280936,Product A,698
6/3/2024,Shipment,171-9714667-7697159,2024-06-04 22:25:36,6/3/2024,392559741850,Product A,353
6/3/2024,Cancel,804-7369266-3617135,,,393593970095,,0
6/3/2024,Cancel,804-7369266-3617135,,,392061275389,,0
6/3/2024,Shipment,804-1014645-1417339,2024-06-05 0:00:18,6/2/2024,393633618060,Product A,285
6/3/2024,Shipment,804-2465339-5097159,2024-06-04 0:09:37,6/3/2024,393606329625,Product A,375
6/3/2024,Shipment,804-0327687-6411223,2024-06-03 16:46:34,6/3/2024,393038777332,Product A,353
6/3/2024,Shipment,304-1914809-2455900,2024-06-03 20:07:37,6/1/2024,392061297425,Product A,1530
6/3/2024,Shipment,304-9942785-4611253,2024-06-03 19:21:36,6/2/2024,392046009322,Product A,370
6/3/2024,Refund,304-9942785-4611253,2024-06-03 19:21:36,6/2/2024,392046009322,Product A,-370
6/3/2024,Shipment,704-1887675-2617592,2024-06-04 19:50:15,6/3/2024,394093713709,Product A,572
6/3/2024,Refund,704-1887675-2617592,2024-06-04 19:50:15,6/3/2024,394093713709,Product A,-572
6/3/2024,Shipment,504-6579557-9497762,2024-06-05 4:01:46,6/3/2024,394119409192,Product A,449
6/3/2024,Cancel,604-9986140-8299089,,,392617850272,,0
6/3/2024,Shipment,604-9986140-8299089,2024-06-04 15:56:16,6/3/2024,394138872297,Product A,733
6/3/2024,Shipment,804-3784177-8170189,2024-06-04 11:12:15,6/3/2024,393592959908,Product A,705
6/3/2024,Shipment,204-2040464-6378991,2024-06-03 18:16:11,6/3/2024,394103468523,Product A,2244
